,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Monthly/Total_Charges,TotalCharges/tenure,Churn
2807,1.0,0,0.0,1.0,7,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.45,136.75,0.14223034734917733,19.535714285714285,0.0
2808,1.0,0,1.0,1.0,2,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,97.1,184.15,0.5272875373336953,92.075,0.0
2809,1.0,1,0.0,0.0,37,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,36.65,1315.0,0.027870722433460074,35.54054054054054,0.0
2810,0.0,1,1.0,1.0,65,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,103.9,6767.1,0.015353696561303956,104.10923076923078,0.0
2811,0.0,0,1.0,1.0,39,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.75,757.95,0.026057127778877233,19.434615384615388,0.0
2812,1.0,0,1.0,0.0,66,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,104.05,6890.0,0.015101596516690855,104.39393939393939,1.0
2813,1.0,0,0.0,0.0,68,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,24.55,1657.4,0.014812356703270182,24.373529411764707,0.0
2814,0.0,0,1.0,1.0,62,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,48.7,3008.55,0.016187199813863823,48.525000000000006,0.0
2815,1.0,0,0.0,0.0,3,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,88.35,262.05,0.33714939896966223,87.35000000000001,1.0
2816,0.0,0,1.0,0.0,72,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,109.55,8165.1,0.013416859560813706,113.40416666666667,0.0
2817,0.0,0,1.0,0.0,41,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.65,875.55,0.0235851750328365,21.35487804878049,0.0
2818,1.0,0,1.0,1.0,29,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,94.65,2649.15,0.03572844119812015,91.35000000000001,1.0
2819,0.0,0,0.0,0.0,4,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,55.2,220.65,0.2501699524133243,55.1625,0.0
2820,1.0,0,0.0,0.0,53,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,24.05,1301.9,0.018473000998540594,24.56415094339623,0.0
2821,1.0,1,1.0,0.0,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.4,74.4,1.0,74.4,1.0
2822,0.0,0,1.0,1.0,41,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,79.9,3326.2,0.024021405808430044,81.12682926829268,1.0
2823,1.0,0,1.0,0.0,39,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,20.45,790.0,0.025886075949367086,20.256410256410255,0.0
2824,1.0,0,1.0,0.0,63,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.25,1237.65,0.01555367026219044,19.645238095238096,0.0
2825,1.0,0,0.0,0.0,15,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,26.35,378.6,0.06959852086634971,25.240000000000002,0.0
2826,0.0,0,1.0,0.0,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,43.8,592.65,0.07390534042014679,45.58846153846154,0.0
2827,1.0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,50.15,50.15,1.0,50.15,0.0
2828,1.0,0,0.0,0.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,20.45,20.45,1.0,20.45,0.0
2829,1.0,1,0.0,0.0,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,69.7,560.85,0.12427565302665597,70.10625,1.0
2830,1.0,0,0.0,0.0,60,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,61.4,3638.25,0.016876245447674017,60.6375,0.0
2831,0.0,1,1.0,0.0,12,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,98.1,1060.2,0.09252971137521221,88.35000000000001,1.0
2832,1.0,0,1.0,0.0,40,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,70.75,2921.75,0.024214939676563702,73.04375,0.0
2833,0.0,0,0.0,0.0,66,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,61.15,4017.45,0.01522109796014885,60.87045454545454,0.0
2834,1.0,0,1.0,1.0,42,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.25,854.9,0.023686980933442507,20.354761904761904,0.0
2835,0.0,1,0.0,0.0,66,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,63.85,4174.35,0.015295794554840873,63.247727272727275,0.0
2836,1.0,0,0.0,0.0,49,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,98.7,4920.55,0.02005873327168711,100.41938775510205,0.0
2837,0.0,0,0.0,0.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.5,20.5,1.0,20.5,1.0
2838,0.0,0,0.0,0.0,41,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,20.0,810.3,0.024682216463038382,19.76341463414634,0.0
2839,0.0,0,1.0,1.0,41,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,19.3,772.4,0.02498705334023822,18.839024390243903,0.0
2840,0.0,0,1.0,1.0,23,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,84.4,1936.85,0.04357590933732607,84.2108695652174,0.0
2841,1.0,0,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.1,79.8,0.31453634085213034,26.599999999999998,0.0
2842,0.0,0,0.0,0.0,4,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,48.25,202.25,0.23856613102595797,50.5625,0.0
2843,0.0,0,1.0,1.0,52,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.85,1070.5,0.018542737038766934,20.58653846153846,0.0
2844,0.0,1,1.0,0.0,4,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,99.6,347.65,0.2864950381130447,86.9125,1.0
2845,0.0,0,0.0,0.0,11,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,94.2,999.9,0.09420942094209421,90.89999999999999,0.0
2846,0.0,0,1.0,0.0,2,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,62.15,113.1,0.5495137046861185,56.55,0.0
2847,0.0,0,1.0,0.0,26,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.3,2015.8,0.03933922016073023,77.53076923076922,0.0
2848,1.0,0,1.0,1.0,24,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,56.25,1454.25,0.038679731820526045,60.59375,0.0
2849,0.0,0,0.0,0.0,12,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.3,246.7,0.0822861775435752,20.558333333333334,0.0
2850,1.0,1,1.0,0.0,60,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,99.0,6017.9,0.01645092141777032,100.29833333333333,0.0
2851,0.0,0,1.0,1.0,64,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,90.6,5817.45,0.015573833896294768,90.89765625,0.0
2852,1.0,0,1.0,0.0,66,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,85.9,5595.3,0.015352170571729846,84.77727272727273,0.0
2853,0.0,0,0.0,0.0,60,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,79.2,4765.0,0.016621196222455406,79.41666666666667,0.0
2854,1.0,0,1.0,1.0,17,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,70.35,1201.65,0.05854450131069778,70.68529411764706,0.0
2855,1.0,0,1.0,1.0,42,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.35,867.3,0.022310619162919407,20.65,0.0
2856,1.0,0,0.0,0.0,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.15,50.15,1.0,50.15,0.0
2857,0.0,0,1.0,1.0,47,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,63.8,3007.25,0.02121539612602876,63.984042553191486,0.0
2858,0.0,0,1.0,0.0,10,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,20.55,252.75,0.08130563798219585,25.275,0.0
2859,1.0,1,1.0,0.0,70,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,88.55,6306.5,0.014041068738603028,90.09285714285714,0.0
2860,1.0,1,0.0,0.0,67,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,101.4,6841.05,0.014822286052579648,102.10522388059702,0.0
2861,0.0,0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,81.95,81.95,1.0,81.95,1.0
2862,1.0,0,1.0,0.0,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,69.35,451.1,0.15373531367767676,64.44285714285715,1.0
2863,1.0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.6,44.6,1.0,44.6,0.0
2864,1.0,0,0.0,0.0,4,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,63.75,226.2,0.28183023872679047,56.55,0.0
2865,0.0,0,1.0,1.0,66,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,109.25,7082.5,0.015425344158136251,107.31060606060606,0.0
2866,0.0,0,0.0,0.0,12,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,84.6,1017.35,0.08315722219491817,84.77916666666667,0.0
2867,0.0,0,0.0,0.0,24,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,20.45,527.35,0.03877879965867071,21.972916666666666,0.0
2868,1.0,0,0.0,0.0,26,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,85.75,2146.5,0.03994875378523177,82.5576923076923,0.0
2869,0.0,0,0.0,0.0,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,91.1,455.3,0.2000878541620909,75.88333333333334,1.0
2870,1.0,0,1.0,0.0,57,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,107.95,5969.85,0.018082531386885765,104.73421052631579,0.0
2871,1.0,0,1.0,0.0,14,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,86.1,1235.55,0.06968556513293675,88.25357142857142,1.0
2872,0.0,0,1.0,1.0,42,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,22.95,1014.25,0.022627557308355927,24.148809523809526,0.0
2873,1.0,0,0.0,0.0,25,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,94.7,2362.1,0.04009144405401973,94.484,1.0
2874,0.0,0,1.0,0.0,64,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.45,1225.65,0.015869130665361234,19.15078125,0.0
2875,1.0,0,1.0,0.0,22,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,85.1,1873.7,0.04541815658856807,85.16818181818182,1.0
2876,1.0,0,0.0,0.0,19,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.7,386.5,0.05097024579560155,20.342105263157894,0.0
2877,0.0,0,1.0,1.0,61,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,99.15,6010.05,0.016497366910425037,98.52540983606558,1.0
2878,1.0,0,1.0,0.0,22,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,87.0,1850.65,0.04701050982087374,84.12045454545455,0.0
2879,1.0,1,1.0,0.0,70,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,102.95,7101.5,0.014496937266774625,101.45,1.0
2880,1.0,0,0.0,0.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,79.95,1043.4,0.07662449683726279,86.95,0.0
2881,0.0,0,1.0,0.0,31,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,64.0,1910.75,0.03349470103362554,61.63709677419355,0.0
2882,0.0,0,0.0,0.0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,64.9,716.1,0.09062980030721966,65.10000000000001,0.0
2883,1.0,0,1.0,1.0,68,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,25.75,1686.15,0.015271476440411588,24.796323529411765,0.0
2884,0.0,1,1.0,1.0,72,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,90.15,6716.45,0.0134222692047138,93.28402777777778,0.0
2885,1.0,1,0.0,0.0,67,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,116.1,7839.85,0.014808956804020484,117.01268656716418,0.0
2886,0.0,0,0.0,0.0,60,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,104.95,6236.75,0.016827674670301038,103.94583333333334,0.0
2887,1.0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,45.05,45.05,1.0,45.05,1.0
2888,0.0,1,0.0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,71.0,71.0,1.0,71.0,1.0
2889,1.0,0,1.0,1.0,58,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,50.0,2919.85,0.01712416733736322,50.342241379310344,0.0
2890,0.0,1,1.0,1.0,47,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.55,3309.25,0.02131902999168996,70.40957446808511,1.0
2891,0.0,0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,79.7,79.7,1.0,79.7,1.0
2892,1.0,0,0.0,0.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.45,20.45,1.0,20.45,0.0
2893,1.0,0,0.0,0.0,22,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,59.0,1254.7,0.04702319279509046,57.03181818181818,1.0
2894,0.0,0,0.0,0.0,48,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,60.35,2896.4,0.02083621046816738,60.34166666666667,1.0
2895,0.0,0,1.0,0.0,37,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.85,717.5,0.027665505226480838,19.39189189189189,0.0
2896,1.0,0,0.0,0.0,13,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,19.95,253.8,0.07860520094562647,19.523076923076925,0.0
2897,1.0,0,0.0,0.0,43,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,26.45,1110.05,0.023827755506508716,25.815116279069766,0.0
2898,0.0,0,0.0,0.0,6,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,63.4,348.8,0.18176605504587154,58.13333333333333,0.0
2899,1.0,0,0.0,0.0,71,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,53.95,3888.65,0.01387370938500508,54.76971830985916,0.0
2900,0.0,1,1.0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,69.25,69.25,1.0,69.25,1.0
2901,0.0,0,1.0,1.0,72,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,95.1,6843.15,0.013897108787619737,95.04374999999999,0.0
2902,0.0,1,0.0,0.0,6,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.1,450.9,0.16433799068529606,75.14999999999999,0.0
2903,1.0,0,1.0,1.0,12,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,35.5,432.25,0.0821283979178716,36.020833333333336,0.0
2904,1.0,0,0.0,0.0,25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70.95,1767.35,0.040144849633632275,70.694,1.0
2905,0.0,0,1.0,0.0,21,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,79.2,1742.45,0.04545324112600075,82.97380952380952,0.0
2906,0.0,0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,48.8,297.35,0.1641163611905162,49.55833333333334,0.0
2907,1.0,0,1.0,0.0,20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,89.0,1820.45,0.04888901095882886,91.02250000000001,1.0
2908,1.0,0,1.0,0.0,18,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,99.4,1742.95,0.05702974841504346,96.83055555555556,1.0
2909,0.0,0,0.0,0.0,43,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,55.45,2444.25,0.02268589546895776,56.843023255813954,0.0
2910,0.0,0,1.0,1.0,35,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,25.4,949.8,0.026742472099389344,27.137142857142855,0.0
2911,0.0,0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,73.5,1.0,73.5,1.0
2912,1.0,1,1.0,0.0,32,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,93.5,2970.8,0.03147300390467214,92.8375,0.0
2913,1.0,0,0.0,0.0,52,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,63.9,3334.95,0.019160707057077318,64.13365384615385,0.0
2914,1.0,0,0.0,0.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,64.85,2010.95,0.03224843979213804,62.8421875,0.0
2915,0.0,0,1.0,1.0,72,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,63.8,4684.3,0.013619964562474648,65.05972222222222,0.0
2916,1.0,0,0.0,0.0,51,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,44.45,2181.55,0.020375421145515802,42.77549019607844,0.0
2917,1.0,0,1.0,1.0,68,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,19.95,1303.25,0.01530788413581431,19.165441176470587,0.0
2918,1.0,1,1.0,0.0,8,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,43.35,371.4,0.1167205169628433,46.425,0.0
2919,1.0,0,1.0,0.0,49,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,49.65,2409.9,0.020602514627162952,49.18163265306123,0.0
2920,0.0,0,1.0,0.0,72,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,85.1,6155.4,0.013825259122071677,85.49166666666666,0.0
2921,1.0,0,0.0,0.0,9,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,95.5,829.1,0.11518514051381015,92.12222222222222,1.0
2922,0.0,0,1.0,0.0,28,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,92.35,2602.9,0.0354796573053133,92.96071428571429,1.0
2923,1.0,0,0.0,0.0,54,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,89.8,4667.0,0.019241482751232053,86.42592592592592,0.0
2924,1.0,0,0.0,0.0,11,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.55,824.75,0.09039102758411639,74.97727272727273,1.0
2925,0.0,0,1.0,1.0,50,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,103.05,5153.5,0.019996119142330456,103.07,0.0
2926,0.0,0,1.0,0.0,69,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,116.0,8182.85,0.014175990027924256,118.59202898550726,0.0
2927,1.0,0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,69.9,69.9,1.0,69.9,0.0
2928,1.0,0,1.0,1.0,68,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,95.1,6683.4,0.014229284495915253,98.28529411764706,0.0
2929,1.0,0,0.0,1.0,40,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,40.25,1564.05,0.025734471404366868,39.10125,0.0
2930,1.0,0,1.0,1.0,31,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,25.75,755.6,0.0340788777130757,24.374193548387098,0.0
2931,0.0,1,0.0,1.0,33,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,105.35,3465.05,0.03040360167962944,105.00151515151515,0.0
2932,1.0,1,1.0,0.0,55,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,113.6,6292.7,0.018052664198197912,114.41272727272727,0.0
2933,1.0,0,1.0,1.0,68,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,24.0,1664.3,0.01442047707744998,24.474999999999998,0.0
2934,0.0,0,1.0,1.0,12,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19.4,198.1,0.09793033821302372,16.508333333333333,0.0
2935,1.0,0,1.0,0.0,71,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,86.1,6045.9,0.014241055922195206,85.15352112676055,0.0
2936,1.0,0,0.0,0.0,40,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,3.0,102.65,4108.15,0.024986916251840855,102.70374999999999,0.0
2937,0.0,0,1.0,1.0,64,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,92.85,5980.75,0.015524808761442962,93.44921875,0.0
2938,1.0,0,1.0,0.0,53,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,97.75,5043.2,0.019382534898477157,95.15471698113207,0.0
2939,1.0,1,0.0,0.0,12,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,83.8,1029.75,0.0813789754794853,85.8125,1.0
2940,1.0,1,0.0,0.0,53,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,54.45,2854.55,0.019074810390429315,53.859433962264156,1.0
2941,1.0,0,1.0,0.0,72,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,97.95,7114.25,0.013768141406332361,98.80902777777777,0.0
2942,1.0,0,0.0,0.0,46,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,19.95,907.05,0.02199437737721184,19.718478260869563,0.0
2943,1.0,0,0.0,0.0,40,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,24.6,973.95,0.02525797012166949,24.348750000000003,0.0
2944,1.0,0,0.0,0.0,12,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,50.95,605.75,0.08411060668592654,50.479166666666664,0.0
2945,1.0,0,0.0,0.0,9,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.6,661.55,0.1142770765626181,73.50555555555555,0.0
2946,0.0,0,1.0,1.0,51,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,80.75,4116.9,0.01961427287522165,80.7235294117647,0.0
2947,1.0,0,1.0,1.0,49,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,90.4,4494.65,0.020112800774253838,91.72755102040816,0.0
2948,1.0,1,1.0,0.0,41,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,99.8,4259.3,0.023431080224450025,103.88536585365854,1.0
2949,0.0,0,0.0,0.0,56,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,60.25,3282.75,0.018353514583809308,58.620535714285715,0.0
2950,1.0,0,0.0,0.0,4,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,20.2,55.7,0.3626570915619389,13.925,0.0
2951,1.0,0,1.0,0.0,20,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,64.15,1274.45,0.05033543881674448,63.722500000000004,0.0
